FIPS,Health Care and Social Assistance,Manufacturing,Retail Trade,Accommodation and Food Services,Others
47131,0.13333,0.260868,0.154518,0.07483,0.376454
47133,0.142565,0.263509,0.110126,0.101655,0.382145
47135,0.190373,0.518363,0.096327,0.046738,0.148199
47137,0.15517,0.19132,0.14187,0.150737,0.360904
47139,0.145192,0.10379,0.199719,0.166115,0.385183
47141,0.172812,0.139504,0.126569,0.11539,0.445726
47143,0.120073,0.356307,0.114831,0.098313,0.310477
47145,0.205011,0.126919,0.1485,0.121867,0.397703
47147,0.087246,0.28897,0.124889,0.090558,0.408337
47149,0.107596,0.152609,0.111559,0.106924,0.521312
47151,0.1784,0.269023,0.168984,0.10536,0.278233
47153,0.154534,0.078346,0.201131,0.14645,0.419539
47155,0.053224,0.045027,0.173693,0.335481,0.392575
47157,0.131336,0.046968,0.077448,0.071677,0.672571
47159,0.111081,0.32411,0.135288,0.089136,0.340386
47161,0.121044,0.345557,0.124437,0.085409,0.323553
47163,0.160765,0.179812,0.121771,0.102872,0.434781
47165,0.145919,0.158735,0.11987,0.103533,0.471942
47167,0.131794,0.146434,0.148269,0.096764,0.476738
47169,0.202582,0.157378,0.176158,0.150615,0.313267
47171,0.133064,0.40194,0.135678,0.108115,0.221203
47173,0.063907,0.304137,0.1953,0.107364,0.329293
47175,0.243002,0.526109,0.171531,0.0,0.059358
47177,0.118978,0.28385,0.136806,0.086093,0.374273
47179,0.198379,0.085582,0.125096,0.108594,0.48235
47181,0.240853,0.189574,0.11315,0.056393,0.40003
47183,0.153702,0.242647,0.119122,0.097801,0.386728
47185,0.12482,0.357257,0.13928,0.096067,0.282576
47187,0.104146,0.012688,0.07207,0.071093,0.740004
47189,0.079568,0.094759,0.137293,0.103369,0.585011
48001,0.145971,0.102429,0.140429,0.098359,0.512812
48003,0.081296,0.03163,0.088844,0.063999,0.73423
48005,0.217084,0.104705,0.138222,0.098865,0.441123
48007,0.073736,0.016956,0.234634,0.24762,0.427054
48009,0.076531,0.05811,0.085583,0.02551,0.754267
48011,0.0,0.0,0.093089,0.122708,0.784203
48013,0.084508,0.018247,0.164351,0.106687,0.626208
48015,0.057909,0.109789,0.123936,0.063213,0.645153
48017,0.09846,0.10181,0.144056,0.196259,0.459415
48019,0.083399,0.006353,0.105531,0.157892,0.646825
48021,0.115115,0.064746,0.21381,0.183438,0.422891
48023,0.39662,0.043246,0.140207,0.079577,0.34035
48025,0.261443,0.021043,0.183281,0.1314,0.402833
48027,0.201035,0.062957,0.125194,0.117465,0.493348
48029,0.130191,0.03911,0.096839,0.106036,0.627825
48031,0.062461,0.127074,0.084615,0.121538,0.604313
48033,0.006934,0.0,0.000364,0.000235,0.992468
48035,0.243243,0.159064,0.147307,0.095256,0.35513
48037,0.193493,0.076609,0.157797,0.143126,0.428974
48039,0.106289,0.143981,0.152049,0.132357,0.465324
48041,0.118886,0.073974,0.139568,0.159868,0.507704
48043,0.135372,0.005294,0.176373,0.309624,0.373336
48045,0.0,0.0,0.244344,0.0,0.755656
48047,0.251609,0.0,0.167527,0.168164,0.412699
48049,0.157972,0.216877,0.120531,0.095335,0.409284
48051,0.076154,0.126322,0.171756,0.129297,0.496472
48053,0.149201,0.080769,0.161398,0.140893,0.467739
48055,0.194944,0.088189,0.166582,0.121441,0.428844
48057,0.072008,0.336493,0.097908,0.069731,0.42386
48059,0.071673,0.090886,0.26227,0.134321,0.44085
48061,0.304469,0.035737,0.136916,0.118297,0.404582
48063,0.122319,0.076257,0.121356,0.081546,0.598522
48065,0.038289,0.0,0.199504,0.073555,0.688652
48067,0.182958,0.209224,0.120303,0.104374,0.38314
48069,0.177253,0.026259,0.097489,0.115214,0.583785
48071,0.033417,0.158485,0.07773,0.080977,0.649391
48073,0.185293,0.214983,0.104968,0.070926,0.42383
48075,0.185551,0.00709,0.212568,0.304324,0.290466
48077,0.100803,0.082279,0.241096,0.098725,0.477097
48079,0.448736,0.0,0.208567,0.050562,0.292135
48081,0.0,0.0,0.357576,0.063987,0.578436
48083,0.316787,0.094292,0.13517,0.103015,0.350736
48085,0.094703,0.03231,0.084067,0.077678,0.711242
48087,0.281476,0.049816,0.137564,0.095236,0.435908
48089,0.110082,0.243087,0.148293,0.074078,0.424461
48091,0.121917,0.057726,0.13145,0.131739,0.557168
48093,0.182855,0.058733,0.191183,0.063223,0.504006
48095,0.426742,0.0,0.197682,0.194544,0.181032
48097,0.069972,0.210773,0.113113,0.108962,0.497179
48099,0.100643,0.035424,0.177311,0.133224,0.553398
48101,0.0,0.0,0.51992,0.0,0.48008
48103,0.221381,0.0,0.124859,0.061987,0.591773
48105,0.021389,0.0,0.190464,0.233242,0.554905
48107,0.282082,0.0,0.217438,0.07052,0.42996
48109,0.16113,0.0,0.368853,0.361087,0.108929
48111,0.018724,0.156623,0.094044,0.140854,0.589755
48113,0.088662,0.053534,0.062798,0.06729,0.727715
48115,0.123351,0.088683,0.159246,0.128245,0.500475
48123,0.069264,0.346878,0.11788,0.064285,0.401694
48117,0.317683,0.0,0.171382,0.083601,0.427334
48119,0.104058,0.059963,0.11273,0.117453,0.605797
48121,0.181493,0.058126,0.12336,0.092736,0.544285
48125,0.103692,0.0,0.212842,0.092777,0.590688
48127,0.135493,0.017679,0.101565,0.088346,0.656917
48129,0.077258,0.0,0.213044,0.231773,0.477925
48131,0.269362,0.0,0.134125,0.076245,0.520268
48133,0.116037,0.104018,0.118127,0.084526,0.577292
48135,0.105539,0.062873,0.125663,0.110552,0.595373
48137,0.06547,0.0,0.283705,0.034294,0.616531
48141,0.091437,0.205052,0.124461,0.109424,0.469626
48139,0.16719,0.060677,0.122275,0.124012,0.525846
48143,0.099596,0.194897,0.123739,0.125076,0.456692
48145,0.12276,0.084722,0.237555,0.10355,0.451413
48147,0.232783,0.117023,0.143574,0.078401,0.428219
48149,0.124855,0.140818,0.158773,0.115024,0.46053
48151,0.202054,0.159976,0.096986,0.044452,0.496533
48153,0.214175,0.039253,0.086265,0.05751,0.602797
48155,0.538101,0.0,0.179367,0.0,0.282532
48157,0.135518,0.064869,0.13589,0.112927,0.550796
48159,0.609203,0.011775,0.041236,0.028698,0.309088
48161,0.111842,0.080221,0.164326,0.146831,0.49678
48163,0.133827,0.013711,0.111117,0.106413,0.634932
48165,0.062047,0.054428,0.099814,0.110798,0.672913
48167,0.15067,0.058922,0.142408,0.172952,0.475049
48169,0.130756,0.0,0.105045,0.11386,0.650339
48171,0.145242,0.092821,0.142859,0.174189,0.444889
48173,0.0,0.0,0.062929,0.0,0.937071
48175,0.10328,0.005069,0.134548,0.132653,0.62445
48177,0.130373,0.207175,0.161178,0.078664,0.42261
48179,0.124883,0.168251,0.143293,0.092972,0.470601
48181,0.175834,0.172181,0.128483,0.10249,0.421013
48183,0.139111,0.130517,0.119186,0.0909,0.520285
48185,0.04329,0.280203,0.091032,0.047895,0.537579
48187,0.093308,0.18687,0.125877,0.098399,0.495545
48189,0.085979,0.060575,0.102859,0.109892,0.640695
48191,0.124476,0.051403,0.192174,0.107006,0.524941
48193,0.24982,0.102229,0.199017,0.138893,0.310041
48195,0.216152,0.005741,0.161731,0.048289,0.568087
48197,0.157734,0.22682,0.171615,0.094641,0.34919
48199,0.08368,0.073509,0.216333,0.145301,0.481177
48201,0.103059,0.061626,0.080007,0.083649,0.671661
48203,0.070565,0.220482,0.086457,0.096816,0.52568
48205,0.246208,0.008007,0.151167,0.046398,0.54822
48207,0.149828,0.0,0.336043,0.089897,0.424233
48209,0.111654,0.072808,0.212177,0.160609,0.442752
48211,0.157027,0.019328,0.083377,0.057669,0.682598
48213,0.14219,0.133221,0.173954,0.152495,0.39814
48215,0.295234,0.029777,0.152073,0.104627,0.418289
48217,0.104958,0.232451,0.151645,0.136388,0.374558
48219,0.114946,0.026087,0.115224,0.100177,0.643566
48221,0.157851,0.039245,0.181757,0.130539,0.490609
48223,0.090119,0.18383,0.13122,0.094583,0.500248
48225,0.145865,0.136917,0.151258,0.095364,0.470597
48227,0.216422,0.055824,0.136438,0.126859,0.464456
48229,0.0,0.0,0.360582,0.370327,0.269091
48231,0.127913,0.318958,0.135714,0.099712,0.317703
48233,0.08536,0.265274,0.141275,0.102275,0.405816
48235,0.0,0.0,0.046731,0.026413,0.926856
48237,0.161145,0.034899,0.085197,0.077895,0.640864
48239,0.058321,0.290613,0.084484,0.064498,0.502084
48241,0.246636,0.161902,0.166398,0.091977,0.333087
48243,0.091954,0.0,0.191789,0.281115,0.435142
48245,0.148274,0.122396,0.122108,0.09061,0.516612
48247,0.582758,0.042744,0.174567,0.066005,0.133925
48249,0.379825,0.024956,0.115814,0.075857,0.403548
48251,0.076395,0.158955,0.135188,0.113295,0.516167
48253,0.143241,0.072616,0.080015,0.046795,0.657333
48255,0.068593,0.033359,0.090262,0.088703,0.719083
48257,0.106292,0.12806,0.136393,0.112246,0.51701
48259,0.1194,0.066944,0.157159,0.105738,0.550759
48261,0.0,0.0,0.0,0.0,1.0
48263,0.0,0.0,1.0,0.0,0.0
48265,0.200461,0.047157,0.140004,0.125457,0.486921
48267,0.131308,0.068084,0.279787,0.235344,0.285477
48269,0.006934,0.0,0.000364,0.000235,0.992468
48271,0.061111,0.0,0.3,0.122222,0.516667
48273,0.191774,0.011045,0.182786,0.177564,0.43683
48275,0.259481,0.0,0.144653,0.056668,0.539198
48283,0.182986,0.2832,0.134354,0.082632,0.316828
48277,0.199941,0.092193,0.105408,0.106663,0.495795
48279,0.084855,0.171546,0.175101,0.107358,0.461141
48281,0.087697,0.0,0.150424,0.285623,0.476256
48285,0.188831,0.262646,0.114727,0.061886,0.371911
48287,0.049547,0.068604,0.0971,0.049394,0.735355
48289,0.025595,0.17824,0.140771,0.08352,0.571875
48291,0.104992,0.088019,0.15902,0.108116,0.539853
48293,0.188054,0.09056,0.140474,0.086097,0.494815
48295,0.0,0.0,0.171476,0.0,0.828524
48297,0.034184,0.10686,0.129897,0.104928,0.624131
48299,0.132891,0.019249,0.150162,0.286172,0.411526
48301,0.0,0.0,0.0,0.0,1.0
48303,0.181636,0.04038,0.133661,0.124739,0.519584
48305,0.26084,0.119823,0.07088,0.007088,0.541369
48313,0.110965,0.044206,0.223701,0.130443,0.490685
48315,0.125469,0.126716,0.097109,0.088086,0.56262
48317,0.049165,0.0,0.254017,0.090135,0.606683
48319,0.10682,0.014482,0.249124,0.244368,0.385206
48321,0.230844,0.209177,0.111717,0.173276,0.274986
48323,0.157109,0.0,0.17834,0.08917,0.57538
48307,0.137645,0.034278,0.122219,0.138832,0.567026
48309,0.129385,0.091125,0.154862,0.099697,0.52493
48311,0.29517,0.032526,0.181101,0.106743,0.38446
48325,0.110806,0.053965,0.186181,0.148268,0.500779
48327,0.0,0.0,0.332198,0.093577,0.574225
48329,0.065632,0.030597,0.084729,0.08377,0.735272
48331,0.115452,0.047343,0.14555,0.099055,0.5926
48333,0.081898,0.080472,0.133711,0.061841,0.642078
48335,0.19475,0.0,0.154513,0.170608,0.48013
48337,0.097758,0.092547,0.156106,0.10262,0.55097
48339,0.115271,0.047122,0.123075,0.11027,0.604262
48341,0.068845,0.472812,0.105982,0.073315,0.279046
48343,0.046381,0.505637,0.094643,0.062364,0.290974
48345,0.0,0.0,0.0,0.0,1.0
48347,0.132814,0.195586,0.137443,0.130281,0.403877
48349,0.156253,0.211404,0.147236,0.083326,0.401781
48351,0.162515,0.089674,0.185001,0.007155,0.555656
48353,0.089953,0.181907,0.132856,0.097609,0.497675
48355,0.185406,0.046757,0.114014,0.128285,0.525538
48357,0.074179,0.00202,0.104121,0.075528,0.744152
48359,0.599775,0.0,0.11093,0.062046,0.22725
48361,0.080905,0.258781,0.149835,0.105469,0.40501
48363,0.143978,0.135554,0.151906,0.145563,0.422999
48365,0.077981,0.132861,0.095086,0.065994,0.628078
48367,0.102219,0.10259,0.160724,0.122582,0.511885
48369,0.042877,0.563505,0.029246,0.025776,0.338596
48371,0.097034,0.007039,0.18749,0.148018,0.56042
48373,0.139942,0.142348,0.163299,0.115305,0.439106
48375,0.197042,0.099889,0.109246,0.116484,0.477339
48377,0.061899,0.013453,0.247598,0.265974,0.411076
48379,0.063824,0.059005,0.206343,0.112776,0.558052
48381,0.092085,0.129111,0.16135,0.108381,0.509072
48383,0.084978,0.0,0.08897,0.084978,0.741073
48385,0.115798,0.050186,0.172964,0.325408,0.335644
48387,0.139274,0.228624,0.161533,0.059144,0.411426
48389,0.054703,0.010688,0.108138,0.151108,0.675364
48391,0.122365,0.0,0.185617,0.120592,0.571426
48393,0.0,0.0,0.0,0.0,1.0
48395,0.080338,0.032907,0.108443,0.117193,0.66112
48397,0.156766,0.060242,0.175163,0.151955,0.455874
48399,0.126821,0.215561,0.151422,0.074651,0.431546
48401,0.137581,0.12839,0.099603,0.080702,0.553724
48403,0.245678,0.219149,0.190074,0.041419,0.30368
48405,0.310478,0.048962,0.156999,0.053506,0.430054
48407,0.108138,0.090971,0.166748,0.145285,0.488859
48409,0.0661,0.258992,0.153347,0.121909,0.399652
48411,0.128314,0.068025,0.188425,0.144498,0.470737
48413,0.136597,0.0,0.120922,0.0,0.742482
48415,0.088847,0.017582,0.117019,0.11431,0.662242
48417,0.038074,0.121263,0.071722,0.046043,0.722897
48419,0.065482,0.300319,0.117246,0.074799,0.442155
48421,0.0,0.0,0.302052,0.0,0.697948
48423,0.191031,0.076859,0.110465,0.09579,0.525855
48425,0.138413,0.011933,0.057195,0.131264,0.661195
48427,0.511483,0.004585,0.177739,0.089686,0.216508
48429,0.121228,0.158188,0.140067,0.081501,0.499017
48431,0.098419,0.0,0.127366,0.081051,0.693163
48433,0.41644,0.0,0.0816,0.084413,0.417547
48435,0.079379,0.020994,0.179273,0.165002,0.555352
48437,0.194349,0.125858,0.116609,0.088991,0.474192
48439,0.115012,0.090481,0.104758,0.098258,0.591491
48441,0.185015,0.045627,0.115545,0.106284,0.547529
48443,0.0,0.0,1.0,0.0,0.0
48445,0.146658,0.020716,0.20392,0.115349,0.513358
48447,0.0,0.0,0.274867,0.0,0.725133
48449,0.133263,0.455275,0.104878,0.083258,0.223327
48451,0.154167,0.070744,0.140495,0.115113,0.519482
48453,0.088376,0.036181,0.078729,0.099599,0.697115
48455,0.180114,0.108923,0.124178,0.138162,0.448623
48457,0.203514,0.050708,0.199531,0.104346,0.441901
48459,0.089527,0.103713,0.119477,0.107722,0.579561
48461,0.127834,0.0,0.050318,0.027199,0.794649
48463,0.219682,0.039557,0.171023,0.13596,0.433778
48465,0.259918,0.045286,0.167963,0.140988,0.385845
48467,0.106591,0.109009,0.146109,0.139735,0.498556
48469,0.18766,0.059645,0.160251,0.107534,0.48491
48471,0.163154,0.076403,0.200403,0.172819,0.387221
48473,0.075252,0.208052,0.168171,0.065644,0.482881
48475,0.039153,0.025135,0.097448,0.100276,0.737987
48477,0.122064,0.198187,0.14597,0.089879,0.4439
48479,0.185225,0.008902,0.138785,0.110034,0.557055
48481,0.139243,0.129505,0.176193,0.093503,0.461555
48483,0.214832,0.009678,0.201264,0.168851,0.405375
48485,0.225727,0.097792,0.137111,0.134107,0.405263
48487,0.324479,0.176144,0.121979,0.079326,0.298073
48489,0.229075,0.007288,0.126905,0.101811,0.534922
48491,0.117255,0.041809,0.136608,0.108439,0.595889
48493,0.1601,0.042727,0.187207,0.110969,0.498998
48495,0.029555,0.0,0.086229,0.052712,0.831503
48497,0.160261,0.12316,0.131333,0.088141,0.497105
48499,0.110263,0.100964,0.145217,0.108429,0.535127
48501,0.131817,0.051912,0.109919,0.103478,0.602874
48503,0.14378,0.213687,0.116718,0.086782,0.439033
48505,0.306758,0.012472,0.161355,0.098163,0.421253
48507,0.461024,0.0,0.125602,0.092205,0.321169
49001,0.136592,0.088455,0.201293,0.161753,0.411906
49003,0.07177,0.386863,0.085307,0.081311,0.374749
49005,0.106745,0.254666,0.125112,0.07305,0.440428
49007,0.166395,0.0874,0.15972,0.099328,0.487157
49009,0.0,0.0,0.354839,0.645161,0.0
49011,0.114703,0.114501,0.136139,0.092186,0.54247
49013,0.174519,0.038561,0.120384,0.060566,0.605971
49015,0.086464,0.010084,0.141374,0.090971,0.671107
49017,0.086456,0.024805,0.07583,0.409098,0.40381
49019,0.083884,0.01643,0.161817,0.368168,0.3697
49021,0.168468,0.109904,0.130102,0.150196,0.44133
49023,0.155842,0.198566,0.088914,0.123186,0.433493
49025,0.058503,0.021935,0.103006,0.35527,0.461286
49027,0.07395,0.19198,0.165201,0.113854,0.455015
49029,0.063521,0.035259,0.138504,0.068774,0.693943
49031,0.0,0.0,0.439768,0.230355,0.329877
49033,0.400391,0.0,0.078237,0.150338,0.371033
49035,0.077209,0.069803,0.076916,0.060298,0.715775
49037,0.323005,0.040202,0.128872,0.263018,0.244903
49039,0.102272,0.22819,0.14711,0.0707,0.451729
49041,0.12309,0.043572,0.169183,0.106591,0.557564
49043,0.043617,0.021602,0.119373,0.2172,0.598207
49045,0.108172,0.102682,0.136142,0.09597,0.557034
49047,0.078787,0.024432,0.164197,0.12683,0.605754
49049,0.083146,0.055443,0.083057,0.056613,0.72174
49051,0.104602,0.044411,0.138639,0.13686,0.575487
49053,0.157904,0.053044,0.147095,0.129672,0.512285
49055,0.0,0.011746,0.270803,0.338504,0.378946
49057,0.115907,0.136543,0.113947,0.080645,0.552958
50001,0.123996,0.096818,0.098297,0.050694,0.630195
50003,0.183835,0.133905,0.14603,0.113687,0.422544
50005,0.171679,0.125741,0.148323,0.088863,0.465394
50007,0.147814,0.086369,0.108082,0.075883,0.581852
50009,0.113482,0.282705,0.094851,0.137195,0.371768
50011,0.230959,0.204412,0.159221,0.092777,0.312631
50013,0.0715,0.066764,0.1859,0.117,0.558835
50015,0.145353,0.048577,0.128307,0.346254,0.331509
50017,0.248393,0.102645,0.112906,0.062132,0.473924
50019,0.171371,0.153698,0.154322,0.202499,0.31811
50021,0.173539,0.134298,0.13181,0.102215,0.458138
50023,0.129721,0.091691,0.112124,0.071503,0.594961
50025,0.140755,0.100583,0.088051,0.14155,0.529061
50027,0.187954,0.093258,0.11892,0.147833,0.452035
51001,0.112946,0.319697,0.136543,0.099029,0.331785
51003,0.17758,0.05777,0.128519,0.097113,0.539018
51510,0.339846,0.084095,0.136612,0.138858,0.300588
51005,0.151138,0.089146,0.104634,0.060068,0.595015
51007,0.092233,0.195146,0.158054,0.089882,0.464685
51009,0.20806,0.040211,0.265015,0.089113,0.397601
51011,0.049467,0.001026,0.04291,0.092263,0.814334
51013,0.16004,0.237868,0.086618,0.059075,0.4564
51015,0.134301,0.054486,0.041439,0.50575,0.264025
51017,0.125171,0.223301,0.139906,0.074358,0.437264
51019,0.095519,0.39354,0.096232,0.03279,0.381919
51021,0.08738,0.271816,0.059489,0.08047,0.500844
51023,0.064117,0.102032,0.096987,0.05316,0.683704
51520,0.110564,0.048824,0.135692,0.052468,0.652452
51025,0.154888,0.081843,0.151087,0.053213,0.55897
51027,0.061683,0.230779,0.105286,0.074106,0.528146
51029,0.066195,0.060706,0.139267,0.113691,0.620142
51530,0.161669,0.249953,0.16017,0.128478,0.29973
51031,0.0,0.214797,0.076625,0.015836,0.692742
51033,0.150039,0.217477,0.14345,0.062347,0.426686
51035,0.10574,0.07043,0.150811,0.100176,0.572843
51036,0.130316,0.166587,0.109905,0.062279,0.530913
51037,0.177087,0.0,0.343602,0.071363,0.407948
51540,0.13621,0.090143,0.148532,0.103675,0.52144
51550,0.074851,0.086442,0.190098,0.076039,0.57257
51041,0.150722,0.011251,0.178763,0.085876,0.573388
51043,0.209466,0.112057,0.079627,0.053481,0.545369
51570,0.158206,0.133235,0.234904,0.168395,0.30526
51580,0.070762,0.00675,0.056148,0.050273,0.816066
51045,0.101067,0.046289,0.132072,0.113147,0.607426
51047,0.244753,0.165463,0.139631,0.061348,0.388805
51049,0.071675,0.046979,0.110741,0.063603,0.707002
51590,0.093985,0.220992,0.137656,0.073279,0.474087
51051,0.04972,0.174185,0.14902,0.069012,0.558063
51053,0.128827,0.222962,0.165973,0.120924,0.361314
51595,0.168266,0.019003,0.257657,0.121408,0.433666
51057,0.011709,0.005073,0.018265,0.010378,0.954574
51059,0.104296,0.268258,0.102915,0.082194,0.442338
51600,0.075796,0.02182,0.256617,0.132217,0.51355
51610,0.0,0.453414,0.105733,0.053503,0.38735
51061,0.139379,0.184083,0.119133,0.071688,0.485717
51063,0.105217,0.062811,0.110027,0.068763,0.653182
51065,0.108103,0.023912,0.09181,0.067,0.709174
51067,0.063185,0.297129,0.124122,0.085344,0.43022
51620,0.160813,0.029496,0.06892,0.055136,0.685636
51069,0.064367,0.32879,0.092443,0.10463,0.40977
51630,0.122166,0.08076,0.115973,0.103528,0.577572
51640,0.026768,0.033414,0.105586,0.062459,0.771772
51071,0.054199,0.013357,0.148286,0.074448,0.70971
51073,0.088036,0.127796,0.111353,0.082801,0.590014
51075,0.217415,0.016711,0.152024,0.096421,0.517428
51077,0.209292,0.057015,0.261036,0.097696,0.374961
51079,0.067476,0.028401,0.08891,0.0795,0.735713
51081,0.037483,0.148041,0.138699,0.064845,0.610933
51083,0.137242,0.260133,0.169778,0.031353,0.401494
51650,0.075775,0.101258,0.309388,0.061626,0.451952
51085,0.150626,0.04617,0.179123,0.134342,0.48974
51660,0.175313,0.087651,0.178687,0.104089,0.454259
51087,0.148661,0.045273,0.145665,0.143418,0.516983
51089,0.132268,0.16761,0.136748,0.13504,0.428334
51091,0.049405,0.218382,0.083091,0.28221,0.366912
51670,0.127084,0.039667,0.129761,0.092481,0.611007
51093,0.219981,0.048799,0.166925,0.155755,0.408539
51095,0.0742,0.178196,0.17509,0.079004,0.493509
51099,0.299059,0.12849,0.195369,0.09666,0.280422
51101,0.047872,0.21594,0.175912,0.102892,0.457385
51097,0.11473,0.120893,0.15645,0.135373,0.472554
51103,0.087481,0.286215,0.110733,0.040748,0.474823
51105,0.118863,0.172523,0.100609,0.060953,0.547053
51678,0.043203,0.017649,0.161031,0.090806,0.687311
51107,0.215081,0.011911,0.148954,0.133702,0.490352
51109,0.054293,0.172339,0.113675,0.12693,0.532762
51111,0.101109,0.037321,0.181551,0.117244,0.562775
51680,0.126405,0.389518,0.148638,0.084853,0.250586
51113,0.051745,0.063149,0.101873,0.241747,0.541485
51683,0.34456,0.076784,0.103662,0.043647,0.431347
51685,0.113949,0.08245,0.105868,0.084074,0.61366
51690,0.078125,0.231431,0.251027,0.153947,0.285469
51115,0.111331,0.231128,0.057382,0.070465,0.529694
51117,0.151092,0.099126,0.120297,0.055693,0.573792
51119,0.161211,0.268148,0.131407,0.090314,0.34892
51121,0.101379,0.249252,0.113264,0.092919,0.443186
51125,0.191307,0.300265,0.133367,0.070371,0.304689
51127,0.065612,0.243854,0.135972,0.035396,0.519166
51700,0.116125,0.036598,0.201942,0.119285,0.52605
51710,0.087215,0.015656,0.109732,0.087282,0.700115
51131,0.006549,0.078991,0.030365,0.016076,0.868019
51133,0.195415,0.117018,0.162759,0.149801,0.375008
51720,0.183357,0.097969,0.20149,0.096736,0.420448
51135,0.109607,0.096049,0.13326,0.096929,0.564155
51137,0.126997,0.149847,0.147617,0.079927,0.495613
51139,0.070678,0.254359,0.18293,0.096757,0.395276
51141,0.191209,0.024272,0.204772,0.121111,0.458636
51730,0.114427,0.214402,0.177692,0.144121,0.349359
51143,0.104588,0.014963,0.152768,0.165601,0.56208
51735,0.075398,0.017415,0.072382,0.085225,0.749581
51740,0.106467,0.125689,0.171743,0.21882,0.377281
51145,0.069098,0.268692,0.060182,0.064269,0.53776
51147,0.229424,0.019465,0.0769,0.128461,0.54575
51149,0.094831,0.04056,0.121727,0.089977,0.652903
51153,0.149758,0.019075,0.297878,0.251909,0.28138
51155,0.041846,0.360647,0.143764,0.078813,0.37493
51750,0.20089,0.181218,0.154802,0.123878,0.339212
51157,0.237644,0.219028,0.15802,0.151384,0.233924
51159,0.150345,0.003607,0.128905,0.101758,0.615385
51760,0.169287,0.009327,0.102039,0.103362,0.615985
51161,0.354344,0.006454,0.271987,0.129305,0.23791
51770,0.237444,0.017004,0.164911,0.169099,0.411543
51163,0.252348,0.198982,0.164137,0.110391,0.274143
51165,0.170313,0.042526,0.142443,0.128191,0.516527
51167,0.09908,0.101101,0.178874,0.178196,0.442749
51775,0.205972,0.249805,0.106141,0.127498,0.310584
51169,0.093357,0.004177,0.063653,0.127645,0.711169
51171,0.145163,0.081131,0.087037,0.079246,0.607422
51173,0.171574,0.073043,0.10836,0.104256,0.542766
51175,0.039474,0.054443,0.04996,0.019737,0.836386
51177,0.236414,0.162518,0.137416,0.072303,0.391349
51179,0.138488,0.286743,0.085849,0.074099,0.414821
51790,0.165676,0.057053,0.088753,0.094888,0.593629
51800,0.26933,0.191915,0.196818,0.124579,0.217359
51181,0.286857,0.100496,0.205734,0.072222,0.334691
51183,0.133154,0.0,0.177992,0.1909,0.497955
51185,0.254908,0.033918,0.107072,0.094214,0.509887
51810,0.151874,0.301657,0.090346,0.212624,0.243498
51187,0.162106,0.03294,0.056375,0.091827,0.656753
51191,0.193817,0.049117,0.100268,0.076913,0.579886
51820,0.253316,0.132066,0.087693,0.089213,0.437712
51193,0.188876,0.043263,0.137571,0.108157,0.522133
51830,0.159528,0.061273,0.132415,0.117683,0.529101
51840,0.112453,0.03401,0.125102,0.128685,0.599751
51195,0.049675,0.127161,0.185643,0.152026,0.485494
51197,0.045967,0.004908,0.13634,0.379253,0.433533
51199,0.243457,0.052158,0.139869,0.099658,0.464858
53001,0.149727,0.215772,0.124772,0.072645,0.437084
53003,0.238744,0.076574,0.184886,0.124523,0.375273
53005,0.145058,0.052199,0.122218,0.092793,0.587732
53007,0.181071,0.043757,0.119282,0.122101,0.53379
53009,0.204441,0.053229,0.174999,0.118205,0.449126
53011,0.13384,0.080674,0.100906,0.078585,0.605995
53013,0.146654,0.209212,0.088881,0.056884,0.498369
53015,0.151949,0.212237,0.134664,0.085569,0.415581
53017,0.092235,0.067788,0.206881,0.114754,0.518342
53019,0.155169,0.235384,0.214685,0.058454,0.336308
53021,0.104266,0.139785,0.144416,0.082331,0.529202
53023,0.340933,0.0,0.170467,0.028411,0.460189
53025,0.113744,0.149648,0.137436,0.086678,0.512494
53027,0.161709,0.125858,0.159419,0.135663,0.417351
53029,0.175243,0.058475,0.154511,0.132962,0.478809
53031,0.177359,0.091743,0.148278,0.132302,0.450318
53033,0.081019,0.046863,0.056641,0.060705,0.754772
53035,0.185874,0.032917,0.167014,0.14266,0.471534
53037,0.133356,0.047863,0.13696,0.183673,0.498148
53039,0.129748,0.148567,0.072464,0.090682,0.558539
53041,0.164706,0.12756,0.158344,0.097989,0.451402
53043,0.19572,0.01809,0.127065,0.033816,0.625309
53045,0.18603,0.087445,0.185184,0.156875,0.384466
53047,0.16926,0.045168,0.184394,0.111612,0.489566
53049,0.139893,0.158468,0.130444,0.175226,0.395969
53051,0.242298,0.146157,0.130622,0.101705,0.379218
53053,0.169431,0.058929,0.115742,0.090266,0.565632
53055,0.077344,0.041376,0.140377,0.176494,0.564409
53057,0.154169,0.143074,0.140154,0.114097,0.448505
53059,0.070043,0.211147,0.075666,0.433548,0.209596
53061,0.106418,0.21345,0.118225,0.087416,0.474492
53063,0.17224,0.067567,0.112126,0.084037,0.56403
53065,0.216123,0.139882,0.143213,0.068828,0.431953
53067,0.178651,0.036206,0.141617,0.106767,0.53676
53069,0.090017,0.117501,0.079215,0.055811,0.657456
53071,0.177606,0.152808,0.095136,0.083089,0.491361
53073,0.118625,0.116044,0.118277,0.102256,0.544798
53075,0.1704,0.238625,0.100533,0.138823,0.351619
53077,0.17273,0.117445,0.124142,0.083042,0.50264
54001,0.329679,0.042298,0.10201,0.093185,0.432828
54003,0.201187,0.144178,0.135101,0.111225,0.408308
54005,0.278807,0.0,0.13788,0.063481,0.519832
