Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-08-18,0.07,0.031,0.017,0.025,0.065,0.066,0.113,0.139,0.043,0.023,0.035,0.084,0.09,0.062,0.063,1
2020-08-19,0.093,0.018,0.013,0.026,0.064,0.111,0.169,0.134,0.027,0.017,0.032,0.085,0.131,0.071,0.067,2
2020-08-20,0.143,0.083,0.031,0.013,0.023,0.119,0.131,0.197,0.124,0.042,0.015,0.027,0.158,0.085,0.084,3
2020-08-21,0.078,0.075,0.057,0.049,0.026,0.04,0.264,0.124,0.107,0.082,0.063,0.028,0.044,0.08,0.069,4
2020-08-22,0.037,0.035,0.012,0.044,0.008,0.208,0.38,0.05,0.053,0.018,0.061,0.008,0.202,0.086,0.047,5
2020-08-23,0.176,0.032,0.029,0.006,0.031,0.042,0.355,0.2,0.044,0.043,0.008,0.04,0.04,0.08,0.041,6
2020-08-24,0.027,0.009,0.036,0.044,0.037,0.058,0.483,0.038,0.012,0.051,0.063,0.056,0.073,0.076,0.047,0
2020-08-25,0.067,0.029,0.017,0.024,0.063,0.069,0.113,0.124,0.041,0.022,0.035,0.087,0.099,0.061,0.062,1
2020-08-26,0.094,0.018,0.013,0.026,0.06,0.108,0.174,0.135,0.025,0.016,0.031,0.083,0.132,0.07,0.065,2
2020-08-27,0.15,0.084,0.031,0.013,0.024,0.117,0.131,0.2,0.125,0.039,0.015,0.027,0.161,0.086,0.085,3
2020-08-28,0.078,0.073,0.057,0.052,0.027,0.041,0.263,0.123,0.102,0.081,0.062,0.029,0.044,0.079,0.067,4
2020-08-29,0.037,0.035,0.012,0.045,0.009,0.202,0.368,0.051,0.056,0.019,0.063,0.008,0.188,0.084,0.048,5
2020-08-30,0.169,0.032,0.03,0.006,0.031,0.045,0.35,0.2,0.044,0.044,0.009,0.041,0.04,0.08,0.042,6
2020-08-31,0.028,0.01,0.035,0.045,0.038,0.059,0.462,0.04,0.013,0.05,0.064,0.055,0.074,0.075,0.047,0
2020-09-01,0.074,0.03,0.017,0.025,0.065,0.07,0.115,0.139,0.044,0.023,0.036,0.089,0.099,0.064,0.065,1
2020-09-02,0.094,0.019,0.013,0.026,0.061,0.111,0.176,0.135,0.026,0.017,0.032,0.087,0.136,0.072,0.066,2
2020-09-03,0.149,0.085,0.031,0.013,0.024,0.116,0.133,0.209,0.127,0.039,0.015,0.028,0.163,0.087,0.086,3
2020-09-04,0.076,0.074,0.057,0.052,0.027,0.042,0.262,0.125,0.107,0.082,0.062,0.029,0.045,0.08,0.068,4
2020-09-05,0.038,0.035,0.012,0.046,0.01,0.203,0.371,0.05,0.055,0.019,0.062,0.008,0.195,0.085,0.048,5
2020-09-06,0.164,0.032,0.029,0.006,0.032,0.047,0.349,0.2,0.044,0.045,0.009,0.04,0.041,0.08,0.043,6
2020-09-07,0.03,0.01,0.032,0.042,0.033,0.056,0.436,0.041,0.013,0.047,0.063,0.052,0.07,0.071,0.044,0
2020-09-08,0.081,0.033,0.016,0.023,0.057,0.053,0.099,0.154,0.046,0.022,0.034,0.081,0.079,0.06,0.055,1
2020-09-09,0.089,0.019,0.012,0.025,0.06,0.106,0.17,0.133,0.028,0.016,0.031,0.088,0.134,0.07,0.065,2
2020-09-10,0.136,0.081,0.031,0.012,0.024,0.117,0.131,0.2,0.127,0.041,0.015,0.028,0.169,0.086,0.083,3
2020-09-11,0.077,0.072,0.056,0.048,0.025,0.04,0.244,0.122,0.11,0.086,0.059,0.028,0.045,0.078,0.066,4
2020-09-12,0.036,0.035,0.011,0.044,0.009,0.205,0.365,0.05,0.055,0.02,0.065,0.008,0.193,0.084,0.047,5
2020-09-13,0.183,0.031,0.029,0.005,0.03,0.043,0.364,0.215,0.044,0.044,0.009,0.042,0.041,0.083,0.043,6
2020-09-14,0.028,0.01,0.033,0.042,0.035,0.057,0.461,0.04,0.013,0.048,0.064,0.058,0.078,0.074,0.045,0
2020-09-15,0.077,0.03,0.016,0.023,0.062,0.065,0.115,0.139,0.044,0.024,0.035,0.092,0.106,0.064,0.063,1
2020-09-16,0.096,0.018,0.012,0.025,0.062,0.112,0.183,0.139,0.025,0.016,0.032,0.092,0.145,0.074,0.068,2
2020-09-17,0.151,0.085,0.031,0.012,0.024,0.125,0.136,0.211,0.127,0.039,0.014,0.029,0.186,0.09,0.087,3
