Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-07-01,0.08,0.029,0.019,0.031,0.061,0.1,0.163,0.134,0.035,0.023,0.041,0.085,0.128,0.072,0.066,2
2020-07-02,0.118,0.084,0.052,0.018,0.026,0.135,0.131,0.22,0.132,0.053,0.02,0.034,0.185,0.093,0.088,3
2020-07-03,0.055,0.05,0.049,0.052,0.039,0.052,0.238,0.104,0.088,0.075,0.052,0.04,0.061,0.073,0.053,4
2020-07-04,0.024,0.033,0.013,0.045,0.011,0.164,0.27,0.035,0.05,0.023,0.067,0.009,0.165,0.07,0.04,5
2020-07-05,0.172,0.023,0.035,0.008,0.04,0.041,0.321,0.213,0.036,0.051,0.013,0.055,0.038,0.081,0.041,6
2020-07-06,0.041,0.011,0.039,0.053,0.037,0.054,0.437,0.054,0.017,0.059,0.077,0.056,0.069,0.077,0.054,0
2020-07-07,0.067,0.035,0.021,0.032,0.079,0.081,0.115,0.125,0.051,0.033,0.048,0.11,0.127,0.071,0.069,1
2020-07-08,0.079,0.028,0.018,0.03,0.061,0.1,0.163,0.132,0.035,0.024,0.041,0.084,0.123,0.071,0.066,2
2020-07-09,0.122,0.083,0.05,0.017,0.025,0.137,0.13,0.222,0.13,0.052,0.02,0.034,0.183,0.093,0.088,3
2020-07-10,0.054,0.051,0.049,0.05,0.037,0.05,0.241,0.102,0.086,0.073,0.052,0.039,0.062,0.073,0.053,4
2020-07-11,0.025,0.035,0.014,0.049,0.01,0.162,0.282,0.035,0.052,0.024,0.071,0.009,0.17,0.072,0.042,5
2020-07-12,0.183,0.023,0.038,0.008,0.043,0.039,0.342,0.229,0.036,0.052,0.013,0.057,0.037,0.085,0.041,6
2020-07-13,0.04,0.012,0.039,0.056,0.038,0.056,0.438,0.055,0.017,0.058,0.078,0.056,0.069,0.078,0.056,0
2020-07-14,0.07,0.035,0.022,0.034,0.082,0.086,0.119,0.13,0.052,0.032,0.05,0.11,0.127,0.073,0.071,1
2020-07-15,0.079,0.028,0.018,0.03,0.061,0.099,0.166,0.131,0.035,0.023,0.039,0.083,0.121,0.07,0.066,2
2020-07-16,0.124,0.084,0.049,0.017,0.026,0.14,0.131,0.22,0.128,0.052,0.02,0.033,0.182,0.093,0.088,3
2020-07-17,0.055,0.054,0.051,0.05,0.037,0.051,0.243,0.104,0.087,0.074,0.053,0.038,0.058,0.073,0.054,4
2020-07-18,0.025,0.036,0.015,0.05,0.011,0.155,0.267,0.035,0.053,0.024,0.068,0.01,0.159,0.07,0.043,5
2020-07-19,0.181,0.023,0.039,0.009,0.044,0.04,0.344,0.235,0.035,0.052,0.012,0.055,0.038,0.085,0.042,6
2020-07-20,0.039,0.012,0.04,0.057,0.039,0.057,0.436,0.056,0.017,0.058,0.076,0.052,0.066,0.077,0.056,0
2020-07-21,0.065,0.033,0.022,0.034,0.083,0.091,0.121,0.123,0.05,0.031,0.048,0.105,0.119,0.071,0.068,1
2020-07-22,0.081,0.027,0.017,0.03,0.062,0.1,0.167,0.13,0.035,0.023,0.039,0.081,0.115,0.07,0.066,2
2020-07-23,0.132,0.087,0.048,0.017,0.026,0.141,0.132,0.221,0.128,0.055,0.019,0.032,0.178,0.093,0.09,3
2020-07-24,0.055,0.056,0.051,0.049,0.036,0.049,0.247,0.1,0.085,0.07,0.054,0.037,0.056,0.073,0.056,4
2020-07-25,0.025,0.037,0.015,0.051,0.01,0.161,0.282,0.033,0.051,0.022,0.066,0.01,0.169,0.072,0.044,5
2020-07-26,0.183,0.024,0.041,0.009,0.046,0.04,0.34,0.23,0.035,0.053,0.012,0.055,0.039,0.085,0.043,6
2020-07-27,0.039,0.012,0.04,0.06,0.041,0.059,0.431,0.056,0.017,0.058,0.076,0.051,0.065,0.077,0.057,0
2020-07-28,0.069,0.033,0.022,0.034,0.085,0.092,0.121,0.132,0.051,0.03,0.046,0.102,0.112,0.071,0.07,1
2020-07-29,0.083,0.027,0.017,0.032,0.065,0.103,0.169,0.131,0.036,0.023,0.038,0.082,0.115,0.071,0.068,2
2020-07-30,0.135,0.087,0.049,0.017,0.026,0.142,0.13,0.222,0.125,0.056,0.019,0.03,0.175,0.093,0.09,3
