FIPS,% Adults with Diabetes,% Black,% American Indian & Alaska Native,% 65 and over
53035,8.100000,2.841311,1.730509,17.825467
53037,6.500000,1.049320,1.313234,16.029052
53039,11.200000,0.515674,2.619080,23.892885
53041,10.400000,0.752475,1.997387,20.985126
53043,12.400000,0.484171,1.955307,25.567970
53045,12.100000,1.282306,4.804067,22.800617
53047,10.800000,0.700180,12.954524,21.584544
53049,15.000000,0.825921,2.877110,30.690688
53051,13.900000,0.646964,3.734745,25.988825
53053,9.500000,6.983403,1.751489,13.815229
53055,5.600000,0.642223,1.039234,34.090378
53057,10.400000,0.798715,2.708922,20.740839
53059,10.800000,0.561892,1.928883,21.024824
53061,8.200000,3.381270,1.580192,13.470103
53063,9.400000,1.868718,1.802457,16.182274
53065,11.000000,0.508175,5.846222,23.292090
53067,10.300000,3.208586,1.781306,17.287261
53069,13.700000,0.384094,1.558970,32.173520
53071,10.700000,2.009126,1.378812,18.052592
53073,8.200000,1.066974,3.377717,17.350732
53075,7.300000,2.243377,0.873652,10.405495
53077,11.300000,0.825625,6.543751,13.730185
54000,14.900000,3.512453,0.250632,19.928653
54001,16.700000,0.943453,0.628969,20.157242
54003,12.800000,7.405036,0.239065,14.664071
54005,19.600000,0.674229,0.200446,20.058312
54007,11.300000,0.638796,0.440060,22.925687
54009,18.500000,1.396208,0.175652,23.825609
54011,14.500000,4.798121,0.218828,18.817043
54013,10.600000,0.317066,0.358423,24.524400
54015,16.300000,0.266450,0.312790,20.574606
54017,13.800000,1.891506,0.416369,21.663098
54019,18.300000,4.391185,0.258032,21.042354
54021,18.700000,10.403688,0.996761,17.505607
54023,21.200000,0.911750,0.163427,24.402202
54025,15.700000,2.753981,0.413960,23.282355
54027,13.700000,1.152182,0.227010,22.396882
54029,15.700000,2.753145,0.247474,23.104420
54031,14.400000,2.969147,0.297641,21.887477
54033,16.600000,1.763034,0.225005,19.451106
54035,14.500000,0.602661,0.285655,20.399916
54037,9.200000,6.102691,0.343243,16.190526
54039,16.300000,7.556496,0.166802,20.654571
54041,15.900000,0.574139,0.268347,20.631553
54043,19.800000,0.339822,0.140784,19.491237
54045,20.800000,1.913700,0.134940,20.244119
54047,19.500000,8.236844,0.224990,21.752730
54049,12.200000,3.219423,0.279872,19.542935
54051,15.600000,0.701640,0.259867,22.368036
54053,17.500000,0.868328,0.187140,20.896025
54055,13.000000,5.919061,0.243527,21.995231
54057,13.900000,2.884187,0.226429,21.681514
54059,19.500000,1.879336,0.126130,18.927896
54061,9.200000,3.859237,0.187935,12.636722
54063,18.700000,0.760542,0.346386,24.992470
54065,16.400000,0.854557,0.337325,23.089897
54067,11.900000,0.531358,0.366315,22.353273
54069,13.000000,3.525326,0.201174,21.805772
54071,17.600000,1.943690,0.300129,27.068744
54073,15.800000,1.651792,0.226455,19.128813
54075,14.100000,1.152841,0.261469,25.219872
54077,14.700000,1.196844,0.242324,20.030143
54079,12.900000,1.097350,0.276984,18.326806
54081,15.200000,7.902605,0.274733,20.627845
54083,12.800000,1.762481,0.281026,21.881830
54085,13.200000,0.442341,0.185166,22.579981
54087,14.300000,0.236865,0.322997,21.920758
54089,10.900000,4.278997,0.384013,24.898119
54091,12.700000,1.114933,0.296525,20.228917
54093,18.600000,0.416966,0.301941,26.182602
54095,10.100000,0.240110,0.274411,22.650354
54097,14.700000,1.028057,0.290805,20.339955
54099,18.400000,0.575806,0.337973,21.064490
54101,14.900000,0.458660,0.108630,23.222692
54103,20.900000,0.425671,0.137525,23.051735
54105,16.800000,0.445969,0.240137,20.240137
54107,17.400000,1.232735,0.250585,20.437514
54109,15.200000,0.687963,0.206870,21.221014
55000,9.300000,6.380058,1.162298,16.951260
55001,17.400000,3.007667,1.208964,29.108512
55003,9.000000,0.448718,11.621795,19.583333
55005,11.500000,1.432557,1.113719,21.937827
55007,8.900000,0.631565,10.390905,27.715729
55009,10.800000,2.734473,3.303997,14.858113
55011,8.000000,0.464762,0.419048,22.110476
55013,13.800000,0.779626,4.677755,28.560291
55015,11.900000,0.695787,0.538288,15.094001
55017,9.800000,1.707336,0.631480,17.969907
55019,10.700000,0.469619,0.772134,16.598001
55021,11.000000,1.647547,0.707835,17.870219
55023,15.200000,2.191394,0.349886,23.239826
55025,6.100000,5.214764,0.465923,13.723809
55027,11.100000,3.240862,0.585108,17.640898
55029,11.200000,0.684535,0.735241,29.753712
55031,7.900000,1.168765,1.960285,18.605351
55033,9.300000,0.795462,0.522922,15.681017
55035,8.900000,1.136472,0.640940,15.663803
55037,14.100000,0.416570,0.971997,26.035640
55039,8.600000,1.914307,0.592824,18.515320
55041,9.400000,1.212323,15.226337,22.956290
55043,10.600000,1.408232,0.275439,17.253753
55045,7.200000,0.693222,0.368274,18.714290
55047,13.200000,0.988477,0.544455,22.206364
55049,11.900000,0.761432,0.235581,18.753944
55051,10.500000,0.176180,1.515152,30.866808
55053,4.100000,2.138881,6.817072,18.971579
55055,4.800000,0.956196,0.499242,16.957793
55057,7.200000,2.325581,1.529098,20.250216
55059,7.600000,6.864552,0.742513,14.132554
55061,8.000000,0.559290,0.549478,20.448413
55063,6.600000,1.513152,0.467732,16.407849
55065,7.400000,0.558056,0.636064,18.673867
55067,12.700000,1.105460,1.468756,23.956820
55069,9.400000,0.852324,0.556178,21.485066
55071,11.900000,0.981359,0.737284,20.478286
55073,10.500000,0.798210,0.564137,17.706826
55075,7.900000,0.566355,0.786467,23.796805
55077,18.900000,0.609045,0.900609,24.536737
55078,10.200000,0.815801,81.300988,13.203091
55079,10.400000,26.223870,0.972368,13.605027
55081,13.600000,1.513539,1.426679,17.007231
55083,19.300000,0.378007,1.504097,20.388580
55085,9.200000,0.625881,1.158726,26.033268
55087,10.400000,1.364182,1.835455,14.724735
55089,6.000000,1.582779,0.333158,19.746037
55091,14.400000,0.411579,0.301825,22.376183
55093,5.500000,0.759018,0.540477,14.602279
55095,10.200000,0.405982,1.149135,20.617918
55097,6.300000,0.885230,0.475036,16.675594
55099,9.600000,0.589684,0.843472,25.654997
55101,8.300000,11.273044,0.668925,16.512025
55103,6.400000,0.736606,0.477643,22.857801
55105,11.600000,4.915742,0.549872,16.564805
55107,7.100000,1.138050,0.699795,24.203011
55109,7.300000,0.813878,0.433697,14.078980
55111,9.800000,1.016358,1.473953,18.521689
55113,11.200000,0.618594,18.005943,25.926375
55115,12.400000,0.549073,8.390528,21.131974
55117,7.400000,2.048399,0.562985,18.005994
55119,8.900000,0.411523,0.465413,19.130903
55121,10.300000,0.434753,1.294070,18.103390
55123,10.700000,0.474257,0.302095,19.525743
55125,12.300000,0.369222,11.122254,30.804996
55127,7.600000,1.039357,0.481112,17.676777
55129,12.600000,0.333795,1.662678,26.256455
55131,6.600000,1.243985,0.392798,17.985452
55133,9.500000,1.590287,0.324012,18.654235
55135,11.400000,0.465498,0.796041,20.867235
55137,10.400000,1.986564,0.799571,24.366319
55139,9.000000,2.170506,0.746112,16.385218
55141,8.300000,0.880159,0.932174,20.562590
56000,8.700000,1.142042,2.745194,16.508377
56001,5.200000,1.771975,1.207223,11.735447
56003,13.500000,0.597593,1.515024,20.999916
56005,7.500000,0.491981,1.534460,10.060685
56007,7.500000,1.182286,1.703293,17.119765
56009,9.700000,0.483871,1.239003,16.620235
56011,8.500000,1.181208,1.020134,20.630872
56013,9.900000,0.523640,22.086464,18.269206
56015,11.600000,0.949462,1.405502,21.934809
56017,13.800000,0.702525,1.580681,26.212953
56019,7.700000,0.661939,1.690307,23.687943
56021,9.400000,2.417758,1.169981,16.028128
56023,8.200000,0.529999,1.029124,17.371617
56025,8.500000,1.161600,1.466220,15.395311
56027,8.600000,0.921273,1.214405,22.613065
56029,9.200000,0.682035,0.944619,23.206247
56031,15.000000,0.583703,1.027317,25.624562
56033,9.500000,0.797142,1.366057,20.993616
56035,9.200000,0.764292,1.192296,19.474167
56037,8.800000,1.145153,1.544680,12.111217
56039,2.200000,0.632555,0.914172,15.415277
56041,11.300000,0.684763,1.418789,14.079511
56043,11.700000,0.469245,1.813570,21.686747
56045,9.000000,0.645902,1.765466,20.510980
