Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-09-17,0.076,0.058,0.046,0.042,0.06,0.085,0.225,0.22,0.208,0.148,0.14,0.162,0.181,0.127,0.133,3
2020-09-18,0.029,0.021,0.015,0.004,0.004,0.016,0.292,0.077,0.049,0.017,0.022,0.009,0.015,0.044,0.019,4
2020-09-19,0.025,0.017,0.024,0.015,0.004,0.081,0.281,0.077,0.026,0.03,0.011,0.012,0.12,0.056,0.025,5
2020-09-20,0.144,0.024,0.006,0.005,0.022,0.037,0.382,0.234,0.051,0.007,0.005,0.015,0.164,0.084,0.03,6
2020-09-21,0.029,0.006,0.009,0.012,0.006,0.067,0.407,0.053,0.025,0.045,0.038,0.011,0.079,0.061,0.033,0
2020-09-22,0.011,0.005,0.003,0.029,0.063,0.089,0.234,0.062,0.016,0.004,0.099,0.176,0.174,0.074,0.062,1
2020-09-23,0.08,0.008,0.009,0.008,0.027,0.115,0.265,0.167,0.038,0.081,0.038,0.072,0.185,0.084,0.076,2
2020-09-24,0.067,0.051,0.038,0.032,0.042,0.071,0.212,0.211,0.213,0.159,0.154,0.158,0.162,0.121,0.138,3
2020-09-25,0.026,0.02,0.015,0.002,0.004,0.018,0.274,0.075,0.049,0.017,0.019,0.01,0.017,0.042,0.019,4
2020-09-26,0.02,0.015,0.022,0.016,0.002,0.078,0.283,0.064,0.025,0.029,0.012,0.01,0.131,0.054,0.024,5
2020-09-27,0.125,0.02,0.004,0.004,0.02,0.032,0.37,0.234,0.046,0.006,0.003,0.014,0.186,0.082,0.026,6
2020-09-28,0.024,0.006,0.009,0.009,0.006,0.056,0.423,0.052,0.025,0.045,0.033,0.01,0.08,0.06,0.029,0
