FIPS,Years of Potential Life Lost Rate,% Fair or Poor Health,% Smokers,% Adults with Obesity,Primary Care Physicians Rate,% Flu Vaccinated,% Unemployed,Average Daily PM2.5,% Severe Housing Problems
19123,6169.098030,14.300364,16.839750,33.200000,58.466380,57.000000,2.471142,9.600000,12.854758
19125,5992.778131,12.549901,15.026563,33.700000,96.662140,58.000000,2.033727,9.400000,10.518234
19127,6505.538381,16.003148,14.816551,34.600000,52.124700,53.000000,4.431364,9.300000,9.905198
19129,6540.584979,11.230852,14.452350,32.800000,59.729230,58.000000,2.066512,9.100000,9.182736
19131,5127.348722,12.958602,15.152314,32.000000,28.219360,28.000000,1.866713,8.200000,7.060185
19133,8373.251444,14.546930,16.765591,37.900000,80.091530,16.000000,2.760323,8.800000,9.840098
19135,7985.075390,14.167703,17.532522,33.500000,50.987890,42.000000,2.924577,9.300000,11.641791
19137,8001.470634,16.148820,17.451326,26.100000,59.189110,59.000000,2.437538,8.500000,11.183496
19139,5965.999639,14.952959,15.299475,36.500000,46.641790,60.000000,2.645624,11.200000,11.928005
19141,5596.732275,13.302664,15.167175,28.500000,65.212670,33.000000,1.984959,8.500000,9.233306
19143,8206.567238,14.201521,15.741510,32.000000,33.085190,51.000000,1.936219,8.100000,10.114504
19145,6665.088228,15.290049,16.584560,44.200000,59.117180,48.000000,2.509017,9.000000,12.910798
19147,8184.832702,12.958730,14.456613,31.600000,32.996040,31.000000,2.185904,8.100000,9.935484
19149,6103.437131,12.633584,14.903400,32.100000,43.616180,54.000000,1.886920,8.900000,7.492507
19151,7373.171567,14.446304,16.199205,37.700000,29.214140,37.000000,1.832521,8.500000,7.142857
19153,6374.784454,13.380160,14.989667,31.900000,98.997570,60.000000,2.536731,8.600000,14.415752
19155,8184.319717,15.467071,17.173377,41.100000,46.045450,59.000000,2.330296,9.500000,13.017993
19157,6343.745045,12.816371,14.864329,31.300000,92.825160,64.000000,2.319118,9.600000,9.436524
19159,,13.097253,15.491940,32.700000,119.189510,36.000000,2.773376,8.900000,10.370370
19161,7612.593217,12.387303,15.087674,30.600000,61.118470,38.000000,2.370567,8.800000,7.560137
19163,6591.442815,14.554302,17.148112,33.100000,87.531670,56.000000,2.954718,10.300000,12.977495
19165,5351.636434,12.668708,14.905633,34.600000,51.599590,54.000000,1.984664,8.600000,9.486166
19167,4334.772486,12.520110,13.990207,28.500000,80.321290,54.000000,1.781432,8.800000,9.338358
19169,4450.973912,12.527634,14.928842,26.200000,67.690920,66.000000,1.585982,9.300000,20.125872
19171,9339.278620,14.680910,17.300533,35.400000,23.449410,48.000000,2.955095,9.500000,10.467706
19173,6654.277840,14.659098,16.471294,32.200000,16.186470,44.000000,1.983266,9.000000,9.944751
19175,8347.344636,14.450553,16.191579,40.600000,80.321290,56.000000,3.545098,8.900000,9.851301
19177,8228.636341,13.359310,15.861168,32.900000,97.806340,27.000000,2.700491,9.300000,8.047945
19179,8677.497681,16.901473,19.853594,32.300000,57.071110,47.000000,3.419677,9.700000,15.946039
19181,5487.666511,11.069199,14.398998,34.000000,57.811530,60.000000,2.279553,9.200000,9.270433
19183,7045.540980,13.441470,15.280119,34.200000,67.321930,44.000000,2.334406,10.300000,7.824101
19185,9011.248202,14.969246,16.933845,39.100000,61.766520,32.000000,2.744673,9.000000,12.233010
19187,8173.379137,15.135353,17.004109,37.500000,51.905480,41.000000,3.255011,8.900000,11.475954
19189,6394.255721,13.291848,15.165127,39.800000,47.227730,58.000000,2.590882,8.100000,7.590759
19191,3839.609267,12.040661,14.016352,33.200000,108.905500,62.000000,2.675159,8.700000,7.982937
19193,7048.195755,19.210765,18.502301,35.400000,66.387450,49.000000,2.487806,9.000000,12.404308
19195,7955.166686,12.783375,14.871468,32.600000,26.777350,55.000000,2.715041,8.100000,7.313196
19197,5799.252383,15.548591,16.052511,36.500000,39.111390,27.000000,2.588746,8.800000,10.307414
20001,9357.639979,17.763332,18.646172,38.300000,63.902870,38.000000,4.023444,9.500000,8.953817
20003,9205.012347,16.692746,17.219215,35.300000,38.299500,27.000000,3.484152,9.200000,11.975117
20005,8403.448039,17.394041,16.833097,43.400000,55.106540,27.000000,4.624195,9.700000,12.386457
20007,,15.829654,16.698919,27.500000,43.610990,24.000000,2.587646,7.800000,9.693878
20009,7474.503213,17.420095,17.342032,39.100000,52.878080,31.000000,3.302766,7.900000,11.861395
20011,8591.171649,18.636405,18.779734,34.800000,54.222580,47.000000,4.185393,9.500000,12.522202
20013,9985.182746,16.711037,17.149773,36.800000,103.723680,26.000000,3.045021,9.400000,8.944099
20015,7384.868928,14.478246,15.822267,35.200000,62.800920,49.000000,3.459828,9.600000,11.923394
20017,,15.733323,15.117832,34.500000,,37.000000,2.628032,8.600000,9.677419
20019,13155.736396,16.966240,16.690974,31.900000,29.735360,30.000000,4.022583,9.100000,11.904762
20021,9886.983158,18.380852,19.300142,41.800000,24.857070,40.000000,3.752737,9.900000,10.432570
20023,,16.264188,15.718797,32.200000,37.271710,36.000000,2.361005,6.200000,6.400000
20025,,16.295018,15.721180,32.000000,199.600800,29.000000,2.441315,7.100000,15.469613
20027,7609.890143,15.146492,14.437340,29.200000,125.659710,38.000000,3.218148,8.300000,8.643815
20029,8286.037338,15.708391,17.839037,40.400000,44.488930,32.000000,3.514799,8.100000,10.627401
20031,6423.614774,15.291791,15.480071,38.300000,85.116730,40.000000,4.813896,9.200000,9.916201
20033,,14.100815,14.036843,26.500000,111.731840,47.000000,2.494331,7.200000,5.228758
20035,9635.990122,18.607262,16.477250,38.700000,50.903540,41.000000,3.429937,9.300000,12.091503
20037,7848.262914,19.119853,18.818418,33.600000,81.979810,45.000000,4.000854,9.700000,16.237888
20039,,17.096951,16.071894,32.000000,34.662050,41.000000,3.037570,6.600000,9.824561
20041,7132.554861,16.287788,17.975540,36.000000,37.033120,28.000000,3.511267,8.800000,10.991788
20043,5482.672625,14.279410,15.727384,37.500000,38.824900,39.000000,3.539823,9.900000,9.238250
20045,5371.231195,14.525276,16.619031,27.900000,86.925570,57.000000,3.059863,9.800000,19.950238
20047,,17.694172,15.338361,38.000000,34.566190,15.000000,2.447090,7.500000,6.374502
20049,,16.791548,16.109538,33.300000,40.032030,38.000000,3.347639,8.900000,9.236948
20051,6861.376437,15.408967,15.891593,30.000000,66.227470,45.000000,2.383211,7.500000,13.741438
20053,6435.979793,15.857439,15.133026,36.600000,63.191150,28.000000,2.792065,7.800000,9.542744
20055,6146.758296,19.928399,17.083535,36.300000,62.021360,46.000000,2.519114,7.600000,15.789474
20057,6085.206928,19.642222,16.954345,30.900000,40.720170,38.000000,2.577680,7.600000,15.946548
20059,6879.409863,15.021732,18.459274,32.600000,42.746670,35.000000,3.585430,9.400000,13.034623
20061,9562.672427,20.495285,22.319208,38.700000,35.445280,31.000000,4.794640,8.800000,17.921569
20063,,13.648377,14.420125,28.700000,152.033450,40.000000,2.158774,6.900000,10.041841
20065,,14.113659,15.174018,30.300000,40.080160,36.000000,3.211418,6.800000,10.121457
20067,6333.871451,17.535029,14.966544,31.600000,53.149080,35.000000,2.844311,7.200000,13.805970
20069,6177.108457,14.654595,14.530615,31.000000,16.784160,29.000000,1.978470,7.400000,8.685446
20071,,17.829844,15.643109,28.300000,80.064050,5.000000,1.988304,6.600000,12.500000
20073,11624.065104,16.235403,16.695538,36.300000,48.995590,37.000000,3.619345,8.900000,10.431655
20075,,18.764648,16.604812,39.000000,,30.000000,1.954795,6.800000,9.944751
20077,11145.557211,15.931904,16.883657,36.400000,53.667260,28.000000,2.874818,8.500000,10.647182
20079,7751.064886,13.116150,14.805264,30.900000,83.950900,50.000000,3.231736,9.200000,10.669145
20081,,17.769986,16.189395,33.700000,24.673080,53.000000,2.170963,7.400000,12.075472
20083,,13.671415,13.612667,34.800000,162.866450,36.000000,2.522704,7.200000,5.398773
20085,8607.664571,14.187360,16.000958,37.900000,67.577710,29.000000,2.992933,9.300000,9.779482
20087,7102.202408,12.445147,16.472172,34.900000,47.373410,53.000000,3.255631,9.700000,9.624258
20089,,17.499804,16.622579,29.100000,,33.000000,2.797203,7.600000,7.500000
20091,4252.251823,9.271984,10.638546,27.100000,122.636500,58.000000,2.887931,9.800000,10.877446
20093,,17.941665,16.033572,34.700000,75.757580,20.000000,2.352376,7.200000,9.056604
20095,16900.994196,13.391390,13.971263,31.500000,13.586960,40.000000,3.226753,8.400000,8.500000
20097,,15.126229,15.441940,29.900000,40.241450,30.000000,2.373660,7.300000,13.300493
20099,9142.870461,19.905189,19.234764,37.300000,69.496150,36.000000,3.991433,9.900000,14.388060
20101,,16.243925,15.281778,31.000000,64.143680,28.000000,2.763819,7.000000,10.493827
20103,6176.720008,15.796569,18.086109,36.800000,44.392380,46.000000,3.639249,10.100000,11.707227
20105,,14.678062,14.763675,32.700000,32.862310,40.000000,2.494062,7.700000,8.139535
20107,9649.407154,16.384129,18.391204,40.000000,20.563440,25.000000,5.867806,9.300000,20.259128
20109,,13.272765,14.254901,31.500000,70.896850,39.000000,2.155689,6.700000,14.529915
20111,6522.980615,17.260055,18.159815,39.200000,62.889310,51.000000,3.532527,9.100000,14.393085
20113,6695.395268,13.249555,13.590258,30.800000,73.150340,53.000000,2.568661,8.800000,8.456037
20115,6758.128973,14.762155,15.402893,40.000000,33.372270,37.000000,3.112068,8.900000,10.291060
20117,7959.884495,14.475292,15.176062,34.600000,51.308360,33.000000,2.627710,8.800000,9.826590
20119,11905.256141,16.372137,15.975866,34.900000,23.239600,40.000000,2.095155,7.100000,9.609610
20121,7053.985847,13.620973,14.980499,35.400000,47.816860,40.000000,3.600664,9.700000,12.757528
20123,5459.488929,14.828238,16.147951,30.000000,97.911230,54.000000,2.276708,7.800000,11.275416
20125,10350.079328,17.735356,19.305789,40.600000,33.787930,38.000000,4.314413,10.100000,14.746882
20127,,15.121567,15.106340,38.600000,54.995420,47.000000,2.780570,8.700000,8.154506
20129,,16.546021,15.253636,29.300000,109.489050,38.000000,3.250642,6.500000,6.465517
20131,6655.165948,13.607096,15.364823,33.800000,98.833760,34.000000,2.291326,9.200000,8.333333
20133,7862.371379,18.750911,19.577157,38.200000,62.441460,43.000000,4.891847,9.600000,12.958626
20135,,15.301948,15.343445,33.100000,69.710700,33.000000,2.784048,7.100000,7.924528
20137,9266.292514,15.903326,16.666753,30.000000,55.136920,39.000000,2.148580,6.700000,6.435644
20139,8502.306728,15.559785,16.563073,39.200000,,55.000000,3.826306,9.300000,12.412723
20141,,15.766797,15.877387,29.000000,55.401660,45.000000,2.644711,7.300000,10.495627
20143,8923.215344,15.247805,16.788230,33.300000,34.112230,39.000000,2.895175,8.200000,6.952965
20145,8763.464239,15.545497,16.038124,36.700000,104.790420,37.000000,3.163265,7.700000,7.115385
20147,,14.428475,15.615541,34.400000,37.243950,39.000000,2.535714,7.100000,5.970149
20149,4794.737306,13.552282,14.583105,31.500000,66.923210,36.000000,2.793615,9.100000,10.400478
20151,9003.053616,14.915471,15.795053,32.900000,83.795960,36.000000,2.766559,7.800000,14.814815
20153,,13.901080,14.282643,27.700000,,33.000000,2.113156,6.400000,7.203390
20155,7271.236911,13.969483,15.949060,36.000000,62.390020,23.000000,3.593395,8.800000,13.304035
20157,9052.441735,15.903099,15.247277,35.200000,85.269670,49.000000,2.748855,8.000000,7.812500
20159,8035.344423,16.121565,16.679917,37.100000,41.407870,18.000000,2.931719,8.100000,10.201511
20161,4804.310529,14.033205,14.609242,25.300000,68.759100,58.000000,2.884643,9.000000,21.303447
20163,7015.916205,14.774611,16.448032,35.200000,118.976800,46.000000,3.211737,7.200000,7.077626
20165,,14.391652,15.356608,38.300000,32.226880,36.000000,2.710843,7.500000,10.877193
20167,9037.984001,15.926342,15.774992,33.200000,57.845260,27.000000,2.983294,7.500000,9.076682
20169,8134.308265,16.193846,17.854295,34.500000,89.523880,50.000000,3.070379,8.500000,14.196429
20171,,14.772415,15.499736,39.000000,100.786130,28.000000,1.994402,7.000000,10.280374
20173,8102.096441,16.077416,17.032093,33.600000,86.823300,50.000000,3.793921,10.000000,13.456233
20175,6440.741952,24.819293,18.121355,35.900000,54.154070,36.000000,3.297048,7.200000,15.921409
20177,8838.947550,16.945500,17.758994,36.700000,72.957060,58.000000,3.494102,9.600000,13.307048
20179,,14.909479,14.977671,23.700000,39.572620,36.000000,2.288984,6.700000,6.000000
20181,9138.275135,15.117412,15.691176,39.700000,33.726810,33.000000,2.833449,6.400000,14.260250
20183,,14.705831,16.038473,37.400000,163.576880,32.000000,2.517986,7.300000,10.000000
20185,9844.401699,16.230575,15.930258,32.300000,23.769910,36.000000,2.715164,7.800000,7.627119
20187,,18.493255,16.028066,37.900000,48.543690,31.000000,2.574257,6.500000,7.407407
20189,6660.343429,18.910439,16.422866,37.800000,35.637920,41.000000,2.824859,7.000000,12.565445
20191,7788.617444,18.052522,16.516889,42.300000,34.543810,45.000000,3.533012,9.100000,11.147721
20193,6866.540925,15.016080,15.744580,33.400000,64.201340,27.000000,2.600473,6.600000,13.137558
20195,,12.206004,13.854814,36.400000,34.674060,26.000000,3.186097,6.900000,6.367041
20197,6813.489551,12.456099,13.917541,33.000000,29.095140,48.000000,3.152412,8.900000,8.687616
20199,,13.803312,14.585433,26.100000,0.000000,25.000000,2.564103,6.500000,5.982906
20201,,13.399661,14.398130,32.900000,54.694620,37.000000,2.733174,8.400000,6.224066
20203,,17.617145,13.503337,36.200000,47.058820,44.000000,2.213439,6.800000,7.738095
20205,9455.759787,17.815098,18.094375,39.700000,69.164270,39.000000,4.398900,9.700000,12.628866
20207,,17.008314,18.322124,38.200000,,35.000000,4.328733,9.200000,10.855263
20209,9625.686972,23.028038,20.980085,39.500000,43.560330,45.000000,4.820314,10.100000,19.774824
21001,10222.151891,22.848614,22.619973,40.900000,35.925070,27.000000,5.064863,10.400000,12.210526
21003,10941.398389,21.963256,22.175075,37.500000,14.331440,40.000000,3.746237,10.600000,12.719014
21005,10588.188352,18.463367,19.132272,36.900000,26.614620,45.000000,3.606393,10.900000,10.052601
21007,8964.284665,21.074503,20.458640,36.400000,,49.000000,6.921574,11.100000,10.307692
21009,8467.471266,24.276542,22.395924,33.700000,86.756010,48.000000,4.430281,10.800000,14.106770
21011,12221.102371,24.840250,23.005928,41.900000,8.078850,41.000000,6.734079,10.000000,14.494382
21013,13367.010295,28.665442,27.548401,37.400000,44.619620,38.000000,6.343240,9.700000,19.581056
21015,6677.022486,16.486470,17.654119,35.800000,63.490610,54.000000,3.362972,12.000000,11.577218
21017,9869.382330,21.114960,20.423391,30.300000,74.891410,51.000000,3.988046,10.500000,14.108142
21019,10873.439558,20.445662,21.587105,40.500000,91.706790,49.000000,5.917454,10.400000,12.432293
21021,9737.772311,20.368297,20.162760,28.500000,80.203180,44.000000,4.432287,10.500000,12.086397
21023,12200.179667,21.681266,21.008255,31.700000,24.192570,34.000000,4.855882,10.500000,13.929619
21025,15948.120217,29.448401,26.684426,38.100000,61.795150,34.000000,7.301674,9.700000,12.723845
21027,9771.858470,21.572432,22.295189,24.600000,24.862020,45.000000,5.369212,11.800000,12.661675
21029,7926.333516,17.739563,19.715223,34.500000,18.692520,50.000000,4.078257,12.400000,10.793762
21031,11567.465381,22.317185,22.939570,31.300000,7.793620,45.000000,4.859777,11.100000,11.736178
21033,9761.770193,20.492312,19.740689,33.600000,55.384130,50.000000,4.724119,10.900000,9.022556
21035,7246.052268,21.622825,19.391675,33.000000,48.819340,48.000000,3.906913,10.700000,18.766667
21037,8892.077956,18.694787,19.092631,31.600000,68.116940,55.000000,3.295072,11.700000,12.779864
21039,10566.395239,23.021880,22.219042,27.000000,41.271150,48.000000,4.889658,11.000000,10.765550
21041,12596.821544,22.678628,22.397979,29.300000,37.337810,38.000000,4.117647,11.100000,19.975186
21043,10941.674072,23.952354,22.668578,39.600000,22.104330,45.000000,9.217708,9.600000,11.930484
21045,12001.621176,26.178692,26.447682,34.800000,6.349210,32.000000,4.662905,10.400000,9.750390
21047,10557.795609,22.642249,23.473893,34.100000,63.905930,42.000000,5.246851,10.900000,16.587864
21049,10640.491122,19.046288,18.851200,36.100000,52.710430,46.000000,4.121614,10.400000,12.795206
21051,13419.795325,30.714708,29.309918,36.300000,39.281150,28.000000,7.067612,9.800000,15.885417
21053,9211.164947,24.467835,23.363065,35.200000,38.925650,32.000000,5.479452,9.700000,11.384217
21055,10623.182177,21.878461,21.927924,31.300000,44.033470,31.000000,5.168884,11.100000,14.650538
21057,9517.372589,23.194727,21.374029,37.300000,44.736060,14.000000,4.467135,9.900000,11.552347
21059,8500.645028,19.758897,17.341452,31.300000,52.802520,51.000000,3.950602,12.200000,13.136456
21061,8582.317832,22.591102,21.710388,36.200000,8.179290,42.000000,5.299918,11.000000,15.180467
21063,11599.979269,28.989108,27.281703,39.900000,13.292570,37.000000,9.275362,9.400000,11.809524
21065,14464.705368,26.668145,25.155352,40.000000,28.017090,29.000000,5.483568,9.800000,18.327402
21067,7528.930619,17.529169,19.628756,26.700000,123.928820,54.000000,3.317720,10.800000,16.976432
21069,10775.218327,20.954025,22.118633,34.000000,48.456320,38.000000,5.437968,10.100000,13.787086
21071,14451.871516,29.344631,24.819658,41.300000,60.654520,33.000000,6.601265,10.000000,13.160486
21073,10071.737320,20.737092,19.083106,37.100000,35.654150,44.000000,3.736378,11.000000,13.012393
21075,12226.197725,26.941537,24.641682,39.600000,32.299740,33.000000,5.761719,10.900000,13.601533
21077,13620.126978,20.145778,21.138269,30.400000,45.578850,38.000000,4.075620,11.100000,12.331081
21079,9618.227903,20.855248,20.414660,38.900000,28.533930,42.000000,4.432601,10.400000,13.670134
21081,11768.335751,22.792903,23.130076,33.600000,48.030740,48.000000,4.314093,10.900000,15.375375
21083,9211.155045,22.841148,22.131570,35.000000,32.326720,43.000000,5.030103,11.000000,12.473721
21085,11886.493927,24.211652,24.256290,37.400000,60.702630,43.000000,4.911323,11.300000,12.326656
21087,8796.020120,21.364901,21.109030,34.600000,18.075010,44.000000,4.294720,10.700000,11.368653
21089,9398.383801,24.559132,20.242957,40.400000,64.755900,48.000000,6.649825,10.400000,12.771169
21091,8006.634178,20.972999,21.314185,30.800000,,45.000000,4.157496,12.100000,6.451613
21093,8104.291667,20.282133,21.198974,37.800000,62.921600,45.000000,4.050947,11.800000,12.926769
